發生時間	發生地點	死亡受傷人數	車種	經度	緯度
110年05月30日	高雄市林園區村王公路 / 高雄市林園區王公一路	死亡0;受傷1	自用-小客車;普通重型-機車	120.391131	22.513365
110年05月30日	高雄市前鎮區村瑞和街 / 高雄市前鎮區瑞和街	死亡0;受傷1	普通重型-機車;自用-小客車	120.331001	22.607283
110年05月30日	高雄市三民區村九如一路 / 高雄市三民區大昌二路	死亡0;受傷1	普通重型-機車	120.332086	22.638378
110年05月30日	高雄市茄萣區村仁愛路3段 / 高雄市茄萣區信義路3段	死亡0;受傷1	普通重型-機車	120.1864	22.89988
110年05月30日	高雄市三民區村大豐一路 / 高雄市三民區明誠一路	死亡0;受傷1	普通重型-機車;自用-小客車	120.30152	22.62716
110年05月30日	高雄市苓雅區村三多一路 / 高雄市苓雅區澄清路	死亡0;受傷1	自用-小客車;自用-小客車;乘客-人	120.344385	22.624984
110年05月30日	高雄市岡山區村岡山南路 / 高雄市岡山區介壽東路	死亡0;受傷1	自用-小客車;普通重型-機車	120.297178	22.7845
110年05月30日	高雄市左營區村崇德路 / 高雄市左營區立大路	死亡0;受傷1	普通重型-機車	120.302927	22.67625
110年05月30日	高雄市大寮區中興路 / 高雄市大寮區光華路	死亡0;受傷1	普通重型-機車;普通重型-機車	120.384116	22.619475
110年05月30日	高雄市鳳山區鳳頂路 / 高雄市鳳山區保生路	死亡0;受傷1	自用-小客車;營業用-大貨車;乘客-人	120.3587	22.59291
110年05月30日	高雄市前鎮區村二聖路瑞誠209燈桿號前0.0公尺	死亡0;受傷2	普通重型-機車;普通重型-機車	120.329693	22.612105
110年05月30日	高雄市苓雅區村建國一路312號前0.0公尺	死亡0;受傷1	普通重型-機車;自用-小客車	120.325358	22.632934
110年05月30日	高雄市大寮區鳳屏二路36號前0.0公尺	死亡0;受傷2	普通重型-機車;普通重型-機車	120.404589	22.639771
110年05月30日	高雄市鳳山區村南正一路 / 高雄市鳳山區南正一路	死亡0;受傷1	普通重型-機車	120.336668	22.595093
110年05月30日	高雄市鼓山區河邊街 / 高雄市鼓山區河邊街	死亡0;受傷1	自用-小貨車(含客、貨兩用);普通重型-機車	120.283472	22.638792
110年05月30日	高雄市鳳山區村青年路1段328號前0.0公尺	死亡0;受傷1	普通重型-機車;普通重型-機車	120.349054	22.628388
110年05月30日	高雄市苓雅區文橫二路 / 高雄市苓雅區中興街	死亡0;受傷1	自用-小客車;普通重型-機車	120.30484	22.620012
110年05月30日	高雄市杉林區村台29省道32.5公里號前0.0公尺	死亡0;受傷1	普通重型-機車;自用-小貨車(含客、貨兩用)	120.545298	22.973254
110年05月30日	高雄市小港區漢民路 / 高雄市小港區漢民路	死亡0;受傷3	普通重型-機車;普通重型-機車;乘客-人	120.362245	22.567222
110年05月30日	高雄市左營區村文自路 / 高雄市左營區孟子路	死亡0;受傷1	普通重型-機車;自用-小客車	120.308682	22.675288
110年05月30日	高雄市三民區熱河一街 / 高雄市三民區民族一路	死亡0;受傷1	普通重型-機車;普通重型-機車	120.314488	22.643206
110年05月30日	高雄市三民區天祥一路131號前0.0公尺	死亡0;受傷2	普通重型-機車;普通重型-機車	120.320268	22.667141
110年05月30日	高雄市橋頭區新南五街 / 高雄市橋頭區橋新六路	死亡0;受傷2	普通重型-機車;普通重型-機車	120.3031	22.73652
110年05月30日	高雄市岡山區村嘉興路 / 高雄市岡山區信中街	死亡0;受傷1	普通重型-機車	120.302794	22.820803
110年05月30日	高雄市橋頭區新南五街 / 高雄市橋頭區橋新六路	死亡0;受傷1	普通重型-機車;普通重型-機車	120.3031	22.73652
110年05月30日	高雄市苓雅區苓雅一路 / 高雄市苓雅區林森二路	死亡0;受傷2	普通重型-機車;普通重型-機車	120.30678	22.619817
110年05月30日	高雄市路竹區村中山路 / 高雄市路竹區中正路	死亡0;受傷1	自用-小客車;普通重型-機車	120.2584	22.85789
110年05月30日	高雄市新興區村六合二路 / 高雄市新興區自立二路	死亡0;受傷1	普通重型-機車;自用-小客車	120.298647	22.631923
110年05月30日	高雄市大樹區大坑路 / 高雄市大樹區大坑路	死亡0;受傷1	自用-小客車;普通重型-機車	120.444315	22.713831
110年05月30日	高雄市左營區村自由二路前0.0公尺	死亡0;受傷2	普通重型-機車;普通重型-機車	120.30962	22.66817
110年05月31日	高雄市鼓山區村大順一路 / 高雄市鼓山區南屏路	死亡0;受傷1	自用-小客車;普通重型-機車	120.30152	22.62716
110年05月31日	高雄市前鎮區村成功二路.號前0.0公尺	死亡0;受傷1	普通重型-機車	120.305028	22.595204
110年05月31日	高雄市楠梓區大學十一街 / 高雄市楠梓區大學十六街	死亡0;受傷1	自用-大貨車;普通重型-機車	120.287313	22.727163
110年05月31日	高雄市彌陀區村鹽埕大路 / 高雄市彌陀區中正東路	死亡0;受傷1	普通重型-機車	120.244948	22.7915
110年05月31日	高雄市鼓山區村鼓山三路 / 高雄市鼓山區吳鳳路	死亡0;受傷2	普通重型-機車;普通重型-機車	120.278302	22.662648
110年05月31日	高雄市三民區村鼎力路 / 高雄市三民區金鼎路	死亡0;受傷1	普通重型-機車	120.321861	22.66488
110年05月31日	高雄市大寮區華中路 / 高雄市大寮區興業路	死亡0;受傷1	自用-小客車;自用-小客車	120.428763	22.590401
110年05月31日	高雄市鳳山區光復路2段 / 高雄市鳳山區文建街	死亡0;受傷1	自用-小客車;普通重型-機車	120.3463	22.6293
110年05月31日	高雄市楠梓區村創新路776之2號前0.0公尺前	死亡0;受傷2	腳踏自行車-慢車;普通重型-機車	120.331171	22.747681
110年05月31日	高雄市仁武區八德南路近號前0.0公尺	死亡0;受傷1	普通重型-機車;自用-小客車	120.3449	22.67169
110年05月31日	高雄市楠梓區村後昌路 / 高雄市楠梓區加昌路	死亡0;受傷2	普通重型-機車;普通重型-機車	120.312762	22.720631
110年05月31日	高雄市大寮區村大寮路902-1號前0.0公尺	死亡0;受傷1	普通重型-機車	120.421038	22.591742
110年05月31日	高雄市鳳山區青年路2段169號前0.0公尺	死亡0;受傷1	普通重型-機車	120.3499	22.63458
110年05月31日	高雄市鳥松區村公園路 / 高雄市鳥松區公園路	死亡0;受傷1	普通重型-機車;普通重型-機車	120.353425	22.64863
110年05月31日	高雄市仁武區村水管路 / 高雄市仁武區仁春巷	死亡0;受傷1	自用-小客車;普通重型-機車	120.347518	22.705823
110年05月31日	高雄市鳥松區村本館路 / 高雄市鳥松區山腳路	死亡0;受傷2	普通重型-機車;普通重型-機車	120.3465	22.64788
110年05月31日	高雄市三民區村黃興路 / 高雄市三民區堅如路	死亡0;受傷2	普通重型-機車;普通重型-機車	120.34188	22.64871
110年05月31日	高雄市大社區村三中路 / 高雄市大社區大新路	死亡0;受傷1	自用-小貨車(含客、貨兩用);普通重型-機車	120.3447	22.72449
110年05月31日	高雄市鳳山區新富路 / 高雄市鳳山區武營路	死亡0;受傷1	自用-小客車;普通重型-機車	120.337189	22.612667
